Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Total Deaths per 100rb,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
10/13/2020,ID-MU,Maluku Utara,5,0,20,-15,2110,74,1888,148,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,3.82,1613.39,0.00,56.58,5.66,3.51%,89.48%,0.31,1.00
10/13/2020,ID-NB,Nusa Tenggara Barat,8,0,72,-64,3562,206,2884,472,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,1.52,675.87,0.00,39.09,3.91,5.78%,80.97%,0.53,1.00
10/13/2020,ID-NT,Nusa Tenggara Timur,7,0,9,-2,572,7,362,203,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,1.29,105.70,0.00,1.29,0.13,1.22%,63.29%,,1.00
10/13/2020,ID-PA,Papua,142,1,114,27,7764,113,4333,3318,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,32.72,1788.80,0.23,26.03,2.60,1.46%,55.81%,,
10/13/2020,ID-PB,Papua Barat,43,1,733,-691,3081,42,2330,709,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,37.70,2700.97,0.88,36.82,3.68,1.36%,75.62%,2.05,1.00
10/13/2020,ID-RI,Riau,162,4,113,45,10344,230,6418,3696,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,26.67,1702.97,0.66,37.87,3.79,2.22%,62.05%,0.79,2.00
10/13/2020,ID-SR,Sulawesi Barat,23,1,7,15,917,12,660,245,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,14.74,587.83,0.64,7.69,0.77,1.31%,71.97%,,
10/13/2020,ID-SN,Sulawesi Selatan,136,4,222,-90,16833,438,14232,2163,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,14.43,1785.64,0.42,46.46,4.65,2.60%,84.55%,1.53,2.00
10/13/2020,ID-ST,Sulawesi Tengah,17,1,27,-11,586,25,406,155,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,5.75,198.27,0.34,8.46,0.85,4.27%,69.28%,17.00,0.33
10/13/2020,ID-SG,Sulawesi Tenggara,108,0,18,90,3735,66,2391,1278,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,40.98,1417.21,0.00,25.04,2.50,1.77%,64.02%,1.83,1.00
10/13/2020,ID-SA,Sulawesi Utara,8,0,20,-12,4811,182,4026,603,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,3.03,1821.05,0.00,68.89,6.89,3.78%,83.68%,1.33,0.00
10/13/2020,ID-SB,Sumatera Barat,173,3,91,79,9052,184,5110,3758,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,31.34,1640.08,0.54,33.34,3.33,2.03%,56.45%,0.98,
10/13/2020,ID-SS,Sumatera Selatan,66,3,17,46,6887,378,5198,1311,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,8.03,838.08,0.37,46.00,4.60,5.49%,75.48%,1.47,0.75
10/13/2020,ID-SU,Sumatera Utara,89,7,134,-52,11508,480,9020,2008,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,5.98,773.65,0.47,32.27,3.23,4.17%,78.38%,1.02,1.40
10/14/2020,ID-AC,Aceh,65,3,58,4,5960,227,3867,1866,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,12.39,1135.83,0.57,43.26,4.33,3.81%,64.88%,1.27,3.00
10/14/2020,ID-BA,Bali,109,2,14,93,10408,100,1933,8375,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,25.85,2468.59,0.47,23.72,2.37,0.96%,18.57%,1.43,1.00
10/14/2020,ID-BT,Banten,94,2,72,20,7215,232,6655,328,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,8.77,672.89,0.19,21.64,2.16,3.22%,92.24%,1.19,0.67
10/14/2020,ID-BE,Bengkulu,18,0,14,4,825,39,684,102,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,9.00,412.60,0.00,19.50,1.95,4.73%,82.91%,6.00,1.00
10/14/2020,ID-JK,DKI Jakarta,1038,17,1203,-182,90266,1962,75102,13202,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,95.70,8322.40,1.57,180.89,18.09,2.17%,83.20%,0.98,0.89
10/14/2020,ID-YO,Daerah Istimewa Yogyakarta,26,2,20,4,3171,83,2415,673,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,7.16,873.31,0.55,22.86,2.29,2.62%,76.16%,0.68,2.00
10/14/2020,ID-GO,Gorontalo,10,0,16,-6,2958,77,2708,173,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,8.47,2505.40,0.00,65.22,6.52,2.60%,91.55%,,1.00
10/14/2020,IDN,Indonesia,4127,129,4555,-557,344749,12156,267851,64742,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,15.56,1300.03,0.49,45.84,4.58,3.53%,77.69%,1.06,1.40
10/14/2020,ID-JA,Jambi,30,0,0,30,893,19,322,552,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,8.59,255.63,0.00,5.44,0.54,2.13%,36.06%,0.79,1.00
10/14/2020,ID-JB,Jawa Barat,467,14,609,-156,30392,651,20030,9711,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,10.34,672.97,0.31,14.41,1.44,2.14%,65.91%,0.77,4.67
10/14/2020,ID-JT,Jawa Tengah,286,11,885,-610,30417,1858,22547,6012,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,7.86,836.46,0.30,51.09,5.11,6.11%,74.13%,0.63,1.10
10/14/2020,ID-JI,Jawa Timur,300,21,346,-67,47950,3877,43017,1056,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,7.41,1184.56,0.52,95.78,9.58,8.09%,89.71%,0.91,0.95
10/14/2020,ID-KB,Kalimantan Barat,17,0,55,-38,1328,9,1080,239,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,3.13,244.89,0.00,1.66,0.17,0.68%,81.33%,1.21,1.00
10/14/2020,ID-KS,Kalimantan Selatan,55,3,54,-2,11188,445,9816,927,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,13.67,2780.98,0.75,110.61,11.06,3.98%,87.74%,0.71,3.00
10/14/2020,ID-KT,Kalimantan Tengah,9,2,31,-24,3987,144,3335,508,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,3.50,1551.19,0.78,56.02,5.60,3.61%,83.65%,0.82,2.00
10/14/2020,ID-KI,Kalimantan Timur,210,5,273,-68,11046,427,7938,2681,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,59.12,3109.63,1.41,120.21,12.02,3.87%,71.86%,1.94,1.67
10/14/2020,ID-KU,Kalimantan Utara,11,0,10,1,673,5,584,84,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,16.96,1037.93,0.00,7.71,0.77,0.74%,86.78%,0.85,1.00
10/14/2020,ID-BB,Kepulauan Bangka Belitung,5,0,26,-21,481,6,403,72,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,3.62,348.61,0.00,4.35,0.43,1.25%,83.78%,5.00,1.00
10/14/2020,ID-KR,Kepulauan Riau,20,6,1,13,2661,67,2094,500,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,10.37,1379.19,3.11,34.73,3.47,2.52%,78.69%,0.91,
10/14/2020,ID-LA,Lampung,42,5,17,20,1204,46,787,371,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,4.62,132.37,0.55,5.06,0.51,3.82%,65.37%,2.80,
10/14/2020,ID-MA,Maluku,2,0,22,-20,3456,43,2292,1121,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,1.08,1871.04,0.00,23.28,2.33,1.24%,66.32%,0.33,1.00
10/14/2020,ID-MU,Maluku Utara,4,0,4,0,2114,74,1892,148,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,3.06,1616.45,0.00,56.58,5.66,3.50%,89.50%,0.80,1.00
10/14/2020,ID-NB,Nusa Tenggara Barat,26,2,51,-27,3588,208,2935,445,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,4.93,680.80,0.38,39.47,3.95,5.80%,81.80%,3.25,
10/14/2020,ID-NT,Nusa Tenggara Timur,2,0,7,-5,574,7,369,198,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.37,106.07,0.00,1.29,0.13,1.22%,64.29%,0.29,1.00
10/14/2020,ID-PA,Papua,224,1,46,177,7988,114,4379,3495,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,51.61,1840.41,0.23,26.27,2.63,1.43%,54.82%,1.58,1.00
10/14/2020,ID-PB,Papua Barat,0,0,0,0,3081,42,2330,709,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,0.00,2700.97,0.00,36.82,3.68,1.36%,75.62%,0.00,0.00
10/14/2020,ID-RI,Riau,295,12,117,166,10639,242,6535,3862,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,48.57,1751.54,1.98,39.84,3.98,2.27%,61.42%,1.82,3.00
10/14/2020,ID-SR,Sulawesi Barat,15,0,26,-11,932,12,686,234,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,9.62,597.44,0.00,7.69,0.77,1.29%,73.61%,0.65,0.00
10/14/2020,ID-SN,Sulawesi Selatan,136,2,86,48,16969,440,14318,2211,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,14.43,1800.06,0.21,46.68,4.67,2.59%,84.38%,1.00,0.50
10/14/2020,ID-ST,Sulawesi Tengah,10,0,4,6,596,25,410,161,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,3.38,201.65,0.00,8.46,0.85,4.19%,68.79%,0.59,0.00
10/14/2020,ID-SG,Sulawesi Tenggara,65,1,46,18,3800,67,2437,1296,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,24.66,1441.87,0.38,25.42,2.54,1.76%,64.13%,0.60,
10/14/2020,ID-SA,Sulawesi Utara,44,1,22,21,4855,183,4048,624,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,16.65,1837.70,0.38,69.27,6.93,3.77%,83.38%,5.50,
10/14/2020,ID-SB,Sumatera Barat,351,1,125,225,9403,185,5235,3983,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,63.60,1703.68,0.18,33.52,3.35,1.97%,55.67%,2.03,0.33
10/14/2020,ID-SS,Sumatera Selatan,60,6,57,-3,6947,384,5255,1308,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,7.30,845.39,0.73,46.73,4.67,5.53%,75.64%,0.91,2.00
10/14/2020,ID-SU,Sumatera Utara,88,5,161,-78,11596,485,9181,1930,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,5.92,779.57,0.34,32.61,3.26,4.18%,79.17%,0.99,0.71
10/15/2020,ID-AC,Aceh,117,2,148,-33,6077,229,4015,1833,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,22.30,1158.13,0.38,43.64,4.36,3.77%,66.07%,1.80,0.67
10/15/2020,ID-BA,Bali,100,0,31,69,10508,100,1964,8444,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,23.72,2492.31,0.00,23.72,2.37,0.95%,18.69%,0.92,0.00
10/15/2020,ID-BT,Banten,111,3,99,9,7326,235,6754,337,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,10.35,683.24,0.28,21.92,2.19,3.21%,92.19%,1.18,1.50
10/15/2020,ID-BE,Bengkulu,7,0,0,7,832,39,684,109,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,3.50,416.10,0.00,19.50,1.95,4.69%,82.21%,0.39,1.00
10/15/2020,ID-JK,DKI Jakarta,1072,20,1050,2,91338,1982,76152,13204,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,98.84,8421.24,1.84,182.74,18.27,2.17%,83.37%,1.03,1.18
10/15/2020,ID-YO,Daerah Istimewa Yogyakarta,45,2,55,-12,3216,85,2470,661,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,12.39,885.70,0.55,23.41,2.34,2.64%,76.80%,1.73,1.00
10/15/2020,ID-GO,Gorontalo,1,1,48,-48,2959,78,2756,125,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,0.85,2506.24,0.85,66.07,6.61,2.64%,93.14%,0.10,
10/15/2020,IDN,Indonesia,4411,112,5810,-1511,349160,12268,273661,63231,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,16.63,1316.66,0.42,46.26,4.63,3.51%,78.38%,1.07,0.87
10/15/2020,ID-JA,Jambi,23,0,3,20,916,19,325,572,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,6.58,262.21,0.00,5.44,0.54,2.07%,35.48%,0.77,1.00
10/15/2020,ID-JB,Jawa Barat,597,10,385,202,30989,661,20415,9913,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,13.22,686.18,0.22,14.64,1.46,2.13%,65.88%,1.28,0.71
10/15/2020,ID-JT,Jawa Tengah,470,26,2173,-1729,30887,1884,24720,4283,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,12.92,849.38,0.71,51.81,5.18,6.10%,80.03%,1.64,2.36
10/15/2020,ID-JI,Jawa Timur,294,20,372,-98,48244,3897,43389,958,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,7.26,1191.83,0.49,96.27,9.63,8.08%,89.94%,0.98,0.95
10/15/2020,ID-KB,Kalimantan Barat,29,0,57,-28,1357,9,1137,211,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,5.35,250.24,0.00,1.66,0.17,0.66%,83.79%,1.71,1.00
10/15/2020,ID-KS,Kalimantan Selatan,76,1,59,16,11264,446,9875,943,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,18.89,2799.87,0.25,110.86,11.09,3.96%,87.67%,1.38,0.33
10/15/2020,ID-KT,Kalimantan Tengah,27,0,33,-6,4014,144,3368,502,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,10.50,1561.69,0.00,56.02,5.60,3.59%,83.91%,3.00,0.00
10/15/2020,ID-KI,Kalimantan Timur,164,7,136,21,11210,434,8074,2702,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,46.17,3155.80,1.97,122.18,12.22,3.87%,72.02%,0.78,1.40
10/15/2020,ID-KU,Kalimantan Utara,0,0,4,-4,673,5,588,80,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,0.00,1037.93,0.00,7.71,0.77,0.74%,87.37%,0.00,1.00
10/15/2020,ID-BB,Kepulauan Bangka Belitung,4,0,10,-6,485,6,413,66,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,2.90,351.51,0.00,4.35,0.43,1.24%,85.15%,0.80,1.00
10/15/2020,ID-KR,Kepulauan Riau,38,1,67,-30,2699,68,2161,470,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,19.70,1398.88,0.52,35.24,3.52,2.52%,80.07%,1.90,0.17
10/15/2020,ID-LA,Lampung,17,1,0,16,1221,47,787,387,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,1.87,134.24,0.11,5.17,0.52,3.85%,64.46%,0.40,0.20
10/15/2020,ID-MA,Maluku,15,0,180,-165,3471,43,2472,956,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,8.12,1879.16,0.00,23.28,2.33,1.24%,71.22%,7.50,1.00
10/15/2020,ID-MU,Maluku Utara,1,0,0,1,2115,74,1892,149,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0.76,1617.22,0.00,56.58,5.66,3.50%,89.46%,0.25,1.00
10/15/2020,ID-NB,Nusa Tenggara Barat,25,0,15,10,3613,208,2950,455,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,4.74,685.55,0.00,39.47,3.95,5.76%,81.65%,0.96,0.00
10/15/2020,ID-NT,Nusa Tenggara Timur,1,0,0,1,575,7,369,199,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.18,106.26,0.00,1.29,0.13,1.22%,64.17%,0.50,1.00
10/15/2020,ID-PA,Papua,111,1,58,52,8099,115,4437,3547,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,25.57,1865.98,0.23,26.50,2.65,1.42%,54.78%,0.50,1.00
10/15/2020,ID-PB,Papua Barat,154,3,64,87,3235,45,2394,796,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,135.00,2835.98,2.63,39.45,3.94,1.39%,74.00%,,
10/15/2020,ID-RI,Riau,183,6,119,58,10822,248,6654,3920,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,30.13,1781.66,0.99,40.83,4.08,2.29%,61.49%,0.62,0.50
10/15/2020,ID-SR,Sulawesi Barat,7,0,7,0,939,12,693,234,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,4.49,601.93,0.00,7.69,0.77,1.28%,73.80%,0.47,1.00
10/15/2020,ID-SN,Sulawesi Selatan,114,0,118,-4,17083,440,14436,2207,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,12.09,1812.16,0.00,46.68,4.67,2.58%,84.51%,0.84,0.00
10/15/2020,ID-ST,Sulawesi Tengah,21,0,3,18,617,25,413,179,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,7.11,208.76,0.00,8.46,0.85,4.05%,66.94%,2.10,1.00
10/15/2020,ID-SG,Sulawesi Tenggara,102,2,33,67,3902,69,2470,1363,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,38.70,1480.58,0.76,26.18,2.62,1.77%,63.30%,1.57,2.00
10/15/2020,ID-SA,Sulawesi Utara,12,1,30,-19,4867,184,4078,605,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,4.54,1842.25,0.38,69.65,6.96,3.78%,83.79%,0.27,1.00
10/15/2020,ID-SB,Sumatera Barat,346,4,131,211,9749,189,5366,4194,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,62.69,1766.36,0.72,34.24,3.42,1.94%,55.04%,0.99,4.00
10/15/2020,ID-SS,Sumatera Selatan,58,3,26,29,7005,387,5281,1337,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,7.06,852.44,0.37,47.09,4.71,5.52%,75.39%,0.97,0.50
10/15/2020,ID-SU,Sumatera Utara,90,4,110,-24,11686,489,9291,1906,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,6.05,785.62,0.27,32.87,3.29,4.18%,79.51%,1.02,0.80
10/16/2020,ID-AC,Aceh,177,6,130,41,6254,235,4145,1874,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,33.73,1191.86,1.14,44.79,4.48,3.76%,66.28%,1.51,3.00
10/16/2020,ID-BA,Bali,92,0,42,50,10600,100,2006,8494,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,21.82,2514.13,0.00,23.72,2.37,0.94%,18.92%,0.92,1.00
10/16/2020,ID-BT,Banten,114,2,75,37,7440,237,6829,374,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,10.63,693.88,0.19,22.10,2.21,3.19%,91.79%,1.03,0.67
10/16/2020,ID-BE,Bengkulu,7,1,15,-9,839,40,699,100,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,3.50,419.60,0.50,20.00,2.00,4.77%,83.31%,1.00,
10/16/2020,ID-JK,DKI Jakarta,1045,24,982,39,92383,2006,77134,13243,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,96.35,8517.59,2.21,184.95,18.50,2.17%,83.49%,0.97,1.20
10/16/2020,ID-YO,Daerah Istimewa Yogyakarta,45,0,32,13,3261,85,2502,674,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,12.39,898.10,0.00,23.41,2.34,2.61%,76.72%,1.00,0.00
